Date,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Cost
"2025-09-10T03:31:01.111Z","Included","claude-4-sonnet-thinking","Yes","4701","398","216949","676","222724","0.02"
"2025-09-10T03:30:53.041Z","Included","claude-4-sonnet-thinking","Yes","876","7","216073","159","217115","0.02"
"2025-09-10T03:30:44.377Z","Included","claude-4-sonnet-thinking","Yes","916","7","215157","462","216542","0.02"
"2025-09-10T03:30:34.172Z","Included","claude-4-sonnet-thinking","Yes","968","7","214189","481","215645","0.02"
"2025-09-10T03:30:27.571Z","Included","claude-4-sonnet-thinking","Yes","608","7","213581","530","214726","0.02"
"2025-09-10T03:30:20.251Z","Included","claude-4-sonnet-thinking","Yes","717","7","212864","322","213910","0.02"
"2025-09-10T03:28:49.604Z","Included","claude-4-sonnet-thinking","Yes","12923","404","199941","467","213735","0.03"
"2025-09-10T03:28:40.499Z","Included","claude-4-sonnet-thinking","Yes","746","8","199195","166","200115","0.02"
"2025-09-10T03:28:32.072Z","Included","claude-4-sonnet-thinking","Yes","875","8","198320","424","199627","0.02"
"2025-09-10T03:28:24.784Z","Included","claude-4-sonnet-thinking","Yes","299","8","198021","473","198801","0.02"
"2025-09-10T03:28:19.523Z","Included","claude-4-sonnet-thinking","Yes","409","8","197612","195","198224","0.02"
"2025-09-10T03:28:10.031Z","Included","claude-4-sonnet-thinking","Yes","909","8","196703","211","197831","0.02"
"2025-09-10T03:25:23.504Z","Included","claude-4-sonnet-thinking","Yes","12662","401","184041","575","197679","0.03"
"2025-09-10T03:25:14.858Z","Included","claude-4-sonnet-thinking","Yes","744","9","183297","162","184212","0.01"
"2025-09-10T03:25:07.874Z","Included","claude-4-sonnet-thinking","Yes","451","9","182846","406","183712","0.02"
"2025-09-10T03:25:00.660Z","Included","claude-4-sonnet-thinking","Yes","731","9","182115","238","183093","0.01"
"2025-09-10T03:24:54.500Z","Errored, Not Charged","claude-4-sonnet-thinking","Yes","321","9","181794","397","182521","0.01"
"2025-09-10T03:24:30.188Z","Included","claude-4-sonnet-thinking","Yes","1247","10","180547","235","182039","0.01"
"2025-09-10T03:24:09.703Z","Included","claude-4-sonnet-thinking","Yes","793","10","179754","757","181314","0.02"
"2025-09-10T03:24:00.915Z","Included","claude-4-sonnet-thinking","Yes","692","10","179062","459","180223","0.02"
"2025-09-10T03:23:44.738Z","Included","claude-4-sonnet-thinking","Yes","1403","10","177659","398","179470","0.02"
"2025-09-10T03:23:35.169Z","Included","claude-4-sonnet-thinking","Yes","715","10","176944","824","178493","0.02"
"2025-09-10T03:20:30.002Z","Included","claude-4-sonnet-thinking","Yes","13344","408","163600","403","177755","0.03"
"2025-09-10T03:20:24.186Z","Included","claude-4-sonnet-thinking","Yes","469","11","163131","171","163782","0.01"
"2025-09-10T03:20:18.074Z","Included","claude-4-sonnet-thinking","Yes","484","11","162647","218","163360","0.01"
"2025-09-10T03:20:09.397Z","Included","claude-4-sonnet-thinking","Yes","825","11","161822","256","162914","0.01"
"2025-09-10T03:19:59.788Z","Included","claude-4-sonnet-thinking","Yes","670","12","161152","436","162270","0.01"
"2025-09-10T03:19:43.864Z","Included","claude-4-sonnet-thinking","Yes","1921","12","159231","348","161512","0.01"
"2025-09-10T03:19:32.086Z","Included","claude-4-sonnet-thinking","Yes","1320","12","157911","1114","160357","0.02"
"2025-09-10T03:19:24.187Z","Included","claude-4-sonnet-thinking","Yes","692","12","157219","777","158700","0.01"
"2025-09-10T03:19:13.274Z","Included","claude-4-sonnet-thinking","Yes","146387","43","10832","354","157616","0.13"
"2025-09-10T03:17:01.727Z","Included","claude-4-sonnet-thinking","Yes","1766","3","156024","532","158325","0.01"
"2025-09-10T03:16:39.855Z","Included","claude-4-sonnet-thinking","Yes","416","4","155608","1732","157760","0.02"
"2025-09-10T03:16:33.908Z","Included","claude-4-sonnet-thinking","Yes","2987","4","152621","142","155754","0.01"
"2025-09-10T03:16:29.198Z","Included","claude-4-sonnet-thinking","Yes","5008","4","147613","106","152731","0.02"
"2025-09-10T03:16:23.993Z","Included","claude-4-sonnet-thinking","Yes","160","4","147453","99","147716","0.01"
"2025-09-10T03:16:09.822Z","Included","claude-4-sonnet-thinking","Yes","485","1627","146968","410","149490","0.01"
"2025-09-10T03:15:57.460Z","Included","claude-4-sonnet-thinking","Yes","744","1627","146224","416","149011","0.01"
"2025-09-10T03:15:42.795Z","Included","claude-4-sonnet-thinking","Yes","416","4","145808","402","146630","0.01"
"2025-09-10T03:15:37.465Z","Included","claude-4-sonnet-thinking","Yes","371","376","145437","154","146338","0.01"
"2025-09-10T03:15:28.151Z","Included","claude-4-sonnet-thinking","Yes","309","393","145128","302","146132","0.01"
"2025-09-10T03:15:21.474Z","Included","claude-4-sonnet-thinking","Yes","1934","6","143194","230","145364","0.01"
"2025-09-10T03:15:15.354Z","Included","claude-4-sonnet-thinking","Yes","263","370","142931","152","143716","0.01"
"2025-09-10T03:15:08.330Z","Included","claude-4-sonnet-thinking","Yes","265","380","142666","194","143505","0.01"
"2025-09-10T03:15:02.307Z","Included","claude-4-sonnet-thinking","Yes","287","381","142379","153","143200","0.01"
"2025-09-10T03:14:54.796Z","Included","claude-4-sonnet-thinking","Yes","783","9","141596","208","142596","0.01"
"2025-09-10T03:14:48.906Z","Included","claude-4-sonnet-thinking","Yes","234","9","141362","179","141784","0.01"
"2025-09-10T03:14:42.704Z","Included","claude-4-sonnet-thinking","Yes","611","34","140751","143","141539","0.01"
"2025-09-10T03:14:42.495Z","Errored, Not Charged","claude-4-sonnet-thinking","No","0","364","0","10","374","0.000"
"2025-09-10T03:14:34.699Z","Included","claude-4-sonnet-thinking","Yes","245","374","141360","217","142196","0.01"
"2025-09-10T03:14:27.140Z","Included","claude-4-sonnet-thinking","Yes","245","381","141115","176","141917","0.01"
"2025-09-10T03:14:19.280Z","Included","claude-4-sonnet-thinking","Yes","364","372","140751","168","141655","0.01"
"2025-09-10T03:14:10.624Z","Errored, Not Charged","claude-4-sonnet-thinking","No","0","369","0","10","379","0.000"
"2025-09-10T03:14:08.466Z","Included","claude-4-sonnet-thinking","Yes","129919","44","10832","245","141040","0.12"
"2025-09-10T03:14:04.864Z","Included","claude-4-sonnet-thinking","Yes","577","7","140881","175","141640","0.01"
"2025-09-10T03:14:00.951Z","Included","claude-4-sonnet-thinking","Yes","861","8","140020","122","141011","0.01"
"2025-09-10T03:13:56.198Z","Included","claude-4-sonnet-thinking","Yes","510","8","139510","134","140162","0.01"
"2025-09-10T03:13:52.016Z","Included","claude-4-sonnet-thinking","Yes","187","8","139323","110","139628","0.01"
"2025-09-10T03:13:47.512Z","Included","claude-4-sonnet-thinking","Yes","1443","8","137880","108","139439","0.01"
"2025-09-10T03:13:42.058Z","Included","claude-4-sonnet-thinking","Yes","1236","8","136644","146","138034","0.01"
"2025-09-10T03:13:37.776Z","Included","claude-4-sonnet-thinking","Yes","918","8","135726","123","136775","0.01"
"2025-09-10T03:13:31.599Z","Included","claude-4-sonnet-thinking","Yes","231","371","135495","108","136205","0.01"
"2025-09-10T03:13:24.828Z","Included","claude-4-sonnet-thinking","Yes","234","372","135261","154","136021","0.01"
"2025-09-10T03:13:19.376Z","Included","claude-4-sonnet-thinking","Yes","508","10","134753","145","135416","0.01"
"2025-09-10T03:13:14.188Z","Included","claude-4-sonnet-thinking","Yes","1615","10","133138","242","135005","0.01"
"2025-09-10T03:13:09.509Z","Included","claude-4-sonnet-thinking","Yes","304","10","132834","103","133251","0.01"
"2025-09-10T03:13:05.718Z","Errored, Not Charged","claude-4-sonnet-thinking","No","0","386","0","10","396","0.000"
"2025-09-10T03:13:01.680Z","Included","claude-4-sonnet-thinking","Yes","1350","35","131484","213","133082","0.01"
"2025-09-10T03:12:56.980Z","Errored, Not Charged","claude-4-sonnet-thinking","Yes","222","389","132993","189","133793","0.01"
"2025-09-10T03:12:50.228Z","Included","claude-4-sonnet-thinking","Yes","502","383","132491","202","133578","0.01"
"2025-09-10T03:12:44.091Z","Included","claude-4-sonnet-thinking","Yes","323","377","132168","166","133034","0.01"
"2025-09-10T03:12:38.357Z","Included","claude-4-sonnet-thinking","Yes","228","370","131940","147","132685","0.01"
"2025-09-10T03:12:28.831Z","Included","claude-4-sonnet-thinking","Yes","456","502","131484","137","132579","0.01"
"2025-09-10T03:12:21.952Z","Included","claude-4-sonnet-thinking","Yes","120652","54","10832","313","131851","0.11"
"2025-09-10T03:12:12.501Z","Errored, Not Charged","claude-4-sonnet-thinking","No","0","400","0","10","410","0.000"
"2025-09-10T03:12:07.716Z","Included","claude-4-sonnet-thinking","Yes","259","362","135789","170","136580","0.01"
"2025-09-10T03:11:59.721Z","Included","claude-4-sonnet-thinking","Yes","630","0","135159","179","135968","0.01"
"2025-09-10T03:10:39.786Z","Included","claude-4-sonnet-thinking","Yes","13388","395","121771","423","135977","0.02"
"2025-09-10T03:10:32.202Z","Included","claude-4-sonnet-thinking","Yes","336","0","121435","166","121937","0.01"
"2025-09-10T03:10:23.233Z","Included","claude-4-sonnet-thinking","Yes","508","0","120927","325","121760","0.01"
"2025-09-10T03:10:11.932Z","Included","claude-4-sonnet-thinking","Yes","1228","0","119699","258","121185","0.01"
"2025-09-10T03:10:03.797Z","Included","claude-4-sonnet-thinking","Yes","1063","0","118636","694","120393","0.01"
"2025-09-10T03:09:57.121Z","Included","claude-4-sonnet-thinking","Yes","892","0","117744","560","119196","0.01"
"2025-09-10T03:08:49.747Z","Included","claude-4-sonnet-thinking","Yes","13312","389","104432","580","118713","0.02"
"2025-09-10T03:08:40.368Z","Included","claude-4-sonnet-thinking","Yes","950","0","103482","188","104620","0.01"
"2025-09-10T03:08:32.259Z","Included","claude-4-sonnet-thinking","Yes","410","0","103072","563","104045","0.01"
"2025-09-10T03:08:27.789Z","Included","claude-4-sonnet-thinking","Yes","1602","0","101470","174","103246","0.01"
"2025-09-10T03:08:21.916Z","Included","claude-4-sonnet-thinking","Yes","1378","0","100092","185","101655","0.01"
"2025-09-10T03:08:14.614Z","Included","claude-4-sonnet-thinking","Yes","1422","0","98670","146","100238","0.01"
"2025-09-10T03:07:58.298Z","Included","claude-4-sonnet-thinking","Yes","705","0","97965","1152","99822","0.01"
"2025-09-10T03:07:48.350Z","Included","claude-4-sonnet-thinking","Yes","1369","0","96596","373","98338","0.01"
"2025-09-10T03:07:40.723Z","Included","claude-4-sonnet-thinking","Yes","991","0","95605","761","97357","0.01"
"2025-09-10T03:07:34.753Z","Included","claude-4-sonnet-thinking","Yes","659","0","94946","528","96133","0.01"
"2025-09-10T03:07:28.547Z","Included","claude-4-sonnet-thinking","Yes","692","0","94254","348","95294","0.01"
"2025-09-10T03:07:13.084Z","Included","claude-4-sonnet-thinking","Yes","837","0","93417","372","94626","0.01"
"2025-09-10T03:07:05.281Z","Included","claude-4-sonnet-thinking","Yes","897","0","92520","429","93846","0.01"
"2025-09-10T03:06:59.544Z","Included","claude-4-sonnet-thinking","Yes","617","0","91903","497","93017","0.01"
"2025-09-10T03:06:53.840Z","Included","claude-4-sonnet-thinking","Yes","542","0","91361","332","92235","0.01"
"2025-09-10T03:06:44.067Z","Included","claude-4-sonnet-thinking","Yes","1010","0","90351","314","91675","0.01"
"2025-09-10T03:06:36.315Z","Included","claude-4-sonnet-thinking","Yes","421","1","89930","635","90987","0.01"
"2025-09-10T03:06:31.462Z","Included","claude-4-sonnet-thinking","Yes","272","1","89658","147","90078","0.01"
"2025-09-10T03:06:27.497Z","Included","claude-4-sonnet-thinking","Yes","284","2","89374","123","89783","0.01"
"2025-09-10T03:06:21.504Z","Included","claude-4-sonnet-thinking","Yes","1505","3","87869","247","89624","0.01"
"2025-09-10T03:05:40.295Z","Included","claude-4-sonnet-thinking","Yes","14760","375","73109","339","88583","0.02"
"2025-09-10T03:05:29.484Z","Included","claude-4-sonnet-thinking","Yes","931","394","72178","203","73706","0.01"
"2025-09-10T03:05:23.821Z","Included","claude-4-sonnet-thinking","Yes","327","390","71851","171","72739","0.01"
"2025-09-10T03:05:12.566Z","Included","claude-4-sonnet-thinking","Yes","1193","6","70658","173","72030","0.01"
"2025-09-10T03:05:03.505Z","Included","claude-4-sonnet-thinking","Yes","693","398","69965","760","71816","0.01"
"2025-09-10T03:04:46.189Z","Included","claude-4-sonnet-thinking","Yes","1308","396","68657","372","70733","0.01"
"2025-09-10T03:04:38.863Z","Included","claude-4-sonnet-thinking","Yes","659","8","67998","172","68837","0.01"
"2025-09-10T03:04:26.874Z","Included","claude-4-sonnet-thinking","Yes","1564","8","66434","357","68363","0.01"
"2025-09-10T03:04:09.574Z","Included","claude-4-sonnet-thinking","Yes","11804","397","54630","955","67786","0.02"
"2025-09-10T03:04:01.438Z","Included","claude-4-sonnet-thinking","Yes","1023","9","53607","175","54814","0.01"
"2025-09-10T03:03:53.464Z","Included","claude-4-sonnet-thinking","Yes","764","9","52843","565","54181","0.01"
"2025-09-10T03:03:42.903Z","Included","claude-4-sonnet-thinking","Yes","1088","9","51755","412","53264","0.01"
"2025-09-10T03:03:35.932Z","Included","claude-4-sonnet-thinking","Yes","722","9","51033","591","52355","0.01"
"2025-09-10T03:03:21.227Z","Included","claude-4-sonnet-thinking","Yes","1480","9","49553","397","51439","0.01"
"2025-09-10T03:03:08.611Z","Included","claude-4-sonnet-thinking","Yes","1309","9","48244","787","50349","0.01"
"2025-09-10T03:02:55.073Z","Included","claude-4-sonnet-thinking","Yes","1486","9","46758","736","48989","0.01"
"2025-09-10T03:02:48.297Z","Included","claude-4-sonnet-thinking","Yes","544","9","46214","910","47677","0.01"
"2025-09-10T03:02:40.904Z","Included","claude-4-sonnet-thinking","Yes","839","9","45375","293","46516","0.01"
"2025-09-10T03:02:29.081Z","Included","claude-4-sonnet-thinking","Yes","4797","9","40578","577","45961","0.01"
"2025-09-10T03:01:48.696Z","Included","claude-4-sonnet-thinking","Yes","11616","380","28962","250","41208","0.01"
"2025-09-10T03:01:26.047Z","Included","claude-4-sonnet-thinking","Yes","1498","373","27464","153","29488","0.004"
"2025-09-10T03:01:15.442Z","Included","claude-4-sonnet-thinking","Yes","435","393","27029","159","28016","0.003"
"2025-09-10T03:01:07.657Z","Included","claude-4-sonnet-thinking","Yes","12431","13","14598","283","27325","0.01"
"2025-09-10T03:01:07.052Z","Included","claude-4-sonnet-thinking","Yes","0","0","0","0","0","0.00"
"2025-09-10T03:01:06.632Z","Included","claude-4-sonnet-thinking","Yes","0","0","0","0","0","0.00"
"2025-09-10T03:00:58.512Z","Included","claude-4-sonnet-thinking","Yes","3766","9","10832","422","15029","0.01"
"2025-09-10T02:55:55.371Z","Included","auto","No","104835","0","5542673","13221","5660729","1.54"
"2025-09-10T01:53:46.926Z","Errored, Not Charged","auto","No","326708","117784","5638279","22839","6105610","1.84"
"2025-09-09T23:28:40.882Z","Included","auto","No","260709","174632","12326614","62191","12824146","3.61"
"2025-09-09T23:26:36.146Z","Included","auto","No","52733","0","245669","1160","299562","0.12"
"2025-09-09T23:24:10.521Z","Errored, Not Charged","auto","No","49764","0","7281","503","57548","0.05"
"2025-09-09T23:11:48.415Z","Included","auto","No","33226","0","1996828","34616","2064670","0.67"
"2025-09-09T23:09:05.945Z","Errored, Not Charged","auto","No","5891","0","538435","2294","546620","0.15"
"2025-09-09T23:08:57.912Z","Errored, Not Charged","auto","No","757","0","69899","80","70736","0.02"
"2025-09-09T23:07:14.647Z","Errored, Not Charged","auto","No","27517","99646","7129","10455","144747","0.08"
"2025-09-09T23:04:10.410Z","Errored, Not Charged","auto","No","1394","0","216389","410","218193","0.06"
"2025-09-09T23:02:12.101Z","Errored, Not Charged","auto","No","8746","0","1248929","846","1258521","0.32"
"2025-09-09T23:01:28.231Z","Errored, Not Charged","auto","No","8245","0","657298","1112","666655","0.18"
"2025-09-09T23:00:43.226Z","Errored, Not Charged","auto","No","27446","0","402099","949","430494","0.13"
"2025-09-09T22:50:41.390Z","Errored, Not Charged","auto","No","88353","71261","2178641","25244","2363499","0.74"
"2025-09-09T22:48:21.475Z","Included","auto","No","11030","0","654097","1302","666429","0.18"
"2025-09-09T22:44:30.956Z","Included","auto","No","13763","0","139801","233","153797","0.05"
"2025-09-09T22:35:53.014Z","Errored, Not Charged","auto","No","67602","0","1213300","3121","1284023","0.38"
"2025-09-09T22:27:57.250Z","Included","auto","No","0","0","0","0","0","0.00"
"2025-09-09T22:25:21.251Z","Included","auto","No","37464","0","2265217","3653","2306334","0.62"
"2025-09-09T22:17:11.830Z","Included","auto","No","101840","218","3418184","6449","3526691","1.45"
"2025-09-09T22:15:02.100Z","Included","auto","No","47458","0","1673721","1506","1722685","0.47"
"2025-09-09T22:05:39.471Z","Included","auto","No","161333","36058","3189106","21040","3407537","1.04"
"2025-09-09T21:52:28.188Z","Included","auto","No","75542","0","4025570","5339","4106451","1.10"
"2025-09-09T21:47:17.307Z","Included","auto","No","35535","96080","260998","12396","405009","0.16"
"2025-09-09T21:36:10.931Z","Included","auto","No","34141","0","2764387","6318","2804846","0.75"
"2025-09-09T21:27:26.795Z","Included","auto","No","14387","0","2173566","4794","2192747","0.58"
"2025-09-09T21:23:03.536Z","Errored, Not Charged","auto","No","51003","0","1109349","4850","1165202","0.35"
"2025-09-09T21:14:05.802Z","Included","auto","No","154627","17169","2665315","15662","2852773","0.88"
"2025-09-09T21:01:14.551Z","Included","auto","No","178863","0","6325439","9041","6513343","1.80"
"2025-09-09T20:57:21.245Z","Errored, Not Charged","auto","No","15370","857223","7281","10957","890831","0.18"
"2025-09-09T20:51:30.287Z","Included","auto","No","101071","22606","555862","11176","690715","0.28"
"2025-09-09T20:44:21.825Z","Errored, Not Charged","auto","No","147613","0","2043284","3505","2194402","0.67"
"2025-09-09T20:38:48.597Z","Errored, Not Charged","auto","No","103711","0","2058977","4827","2167515","0.64"
"2025-09-09T20:30:47.768Z","Errored, Not Charged","auto","No","99066","62285","1779209","12777","1953337","0.60"
"2025-09-09T20:28:48.948Z","Errored, Not Charged","auto","No","57554","0","985265","5711","1048530","0.33"
"2025-09-09T20:18:19.124Z","Included","auto","No","56689","0","1294598","3056","1354343","0.39"
"2025-09-09T20:14:44.409Z","Errored, Not Charged","auto","No","84970","0","21119","55","106144","0.09"
"2025-09-09T20:09:18.264Z","Included","auto","No","97384","104698","1505880","13705","1721667","0.54"
"2025-09-09T20:07:04.803Z","Included","auto","No","2966","0","1003750","1547","1008263","0.26"
"2025-09-09T20:05:35.080Z","Errored, Not Charged","auto","No","102827","0","329108","731","432666","0.19"
"2025-09-09T19:22:09.103Z","Included","auto","No","62123","0","2757410","11987","2831520","0.80"
"2025-09-09T19:19:54.111Z","Errored, Not Charged","auto","No","20170","0","9134","200","29504","0.02"
"2025-09-09T19:18:40.727Z","Included","auto","No","17021","0","9878","627","27526","0.02"
"2025-09-09T19:13:28.174Z","Errored, Not Charged","auto","No","139479","772253","738699","17467","1667898","0.50"
"2025-09-09T19:06:40.831Z","Included","auto","No","117843","0","1503072","3850","1624765","0.51"
"2025-09-09T19:00:42.805Z","Errored, Not Charged","auto","No","198146","0","1041662","2796","1242604","0.47"
"2025-09-09T16:29:24.494Z","Included","auto","No","574671","169015","9977856","73069","10794611","5.90"
"2025-09-09T16:16:32.955Z","Included","auto","No","74961","146","4647452","13936","4736495","1.88"
"2025-09-09T15:28:03.164Z","Errored, Not Charged","auto","No","59003","119260","7571263","21571","7771097","2.69"
"2025-09-09T15:25:18.170Z","Included","auto","No","3106","177","780066","856","784205","0.26"
"2025-09-09T15:18:38.682Z","Included","auto","No","10949","121","1786525","2856","1800451","0.62"
"2025-09-09T15:17:37.515Z","Errored, Not Charged","auto","No","2576","188","569290","651","572705","0.19"
"2025-09-09T15:15:55.887Z","Errored, Not Charged","auto","No","6002","162","1379599","3391","1389154","0.49"
"2025-09-09T15:14:13.333Z","Errored, Not Charged","auto","No","4843","173","658706","752","664474","0.23"
"2025-09-09T15:13:28.453Z","Errored, Not Charged","auto","No","5089","407","380330","683","386509","0.14"
"2025-09-09T14:58:17.788Z","Included","auto","No","60240","119","3794978","10205","3865542","1.52"
"2025-09-09T14:56:42.390Z","Errored, Not Charged","auto","No","2288","129","188686","470","191573","0.07"
"2025-09-09T14:49:16.947Z","Errored, Not Charged","auto","No","51534","2259","702359","3720","759872","0.46"
"2025-09-09T14:34:37.222Z","Included","auto","No","177856","116","5040495","6810","5225277","2.28"
"2025-09-09T14:32:42.155Z","Errored, Not Charged","auto","No","8085","119","549788","7805","565797","0.31"
"2025-09-09T14:28:36.627Z","Included","auto","No","20557","4136","1022388","1676","1048757","0.42"
"2025-09-09T14:23:41.010Z","Included","auto","No","102820","5283","1425518","4779","1538400","0.90"
"2025-09-09T13:23:51.304Z","Included","auto","No","85468","145","2206822","7476","2299911","1.10"
"2025-09-09T11:21:28.123Z","Included","auto","No","30534","797352","10922","11913","850721","0.29"
"2025-09-09T11:16:49.284Z","Included","auto","No","17318","4058","1488151","2712","1512239","0.56"
"2025-09-09T11:03:38.107Z","Included","auto","No","318693","50378","6438953","32578","6840602","3.53"
"2025-09-09T11:02:27.959Z","Errored, Not Charged","auto","No","4158","119","497224","1940","503441","0.19"
"2025-09-09T11:00:42.336Z","Errored, Not Charged","auto","No","70179","110","10922","170","81381","0.27"
"2025-09-09T10:52:29.493Z","Errored, Not Charged","auto","No","260","114","80399","233","81006","0.03"
"2025-09-09T10:51:50.418Z","Errored, Not Charged","auto","No","1431","114","477005","921","479471","0.16"
"2025-09-09T10:50:33.657Z","Included","auto","No","3176","119","386208","1472","390975","0.15"
"2025-09-09T10:49:30.004Z","Errored, Not Charged","auto","No","1175","112","224865","657","226809","0.08"
"2025-09-09T10:46:10.935Z","Included","auto","No","5834","109","142993","402","149338","0.07"
"2025-09-09T10:44:52.614Z","Errored, Not Charged","auto","No","515","156","68268","5201","74140","0.10"
"2025-09-09T10:43:11.131Z","Errored, Not Charged","auto","No","6120","108","391837","1696","399761","0.17"
"2025-09-09T10:42:26.888Z","Included","auto","No","1346","116","183787","540","185789","0.07"
"2025-09-09T10:42:18.069Z","Errored, Not Charged","auto","No","1168","117","59634","216","61135","0.03"
"2025-09-09T10:39:02.394Z","Errored, Not Charged","auto","No","48712","156","621124","3245","673237","0.42"
"2025-09-09T10:36:53.116Z","Errored, Not Charged","auto","No","38262","114732","10922","20694","184610","0.27"
"2025-09-09T10:31:55.427Z","Included","auto","No","17170","408","2630208","5522","2653308","0.94"
"2025-09-09T10:30:09.013Z","Errored, Not Charged","auto","No","3895","414","1074475","2642","1081426","0.38"
"2025-09-09T10:27:52.955Z","Errored, Not Charged","auto","No","6673","379","1335258","3943","1346253","0.49"
"2025-09-09T10:21:37.854Z","Included","auto","No","12655","156","2954400","3866","2971077","0.99"
"2025-09-09T10:15:43.179Z","Included","auto","No","21886","158","1119991","8716","1150751","0.55"
"2025-09-09T09:57:12.339Z","Errored, Not Charged","auto","No","108068","346","1919003","8124","2035541","1.10"
"2025-09-09T09:53:08.752Z","Errored, Not Charged","auto","No","13849","446","2838189","5226","2857710","0.98"
"2025-09-09T09:42:26.400Z","Errored, Not Charged","auto","No","21642","241","2964180","6976","2993039","1.08"
"2025-09-09T09:39:19.449Z","Errored, Not Charged","auto","No","54408","164","1033590","5792","1093954","0.60"
"2025-09-09T09:36:49.808Z","Included","auto","No","15059","789334","10922","12348","827663","0.23"
"2025-09-09T09:36:06.202Z","Included","auto","No","330","125","49062","364","49881","0.02"
"2025-09-09T09:34:10.874Z","Included","auto","No","38140","131662","153588","13851","337241","0.27"
"2025-09-09T09:24:06.378Z","Errored, Not Charged","auto","No","22967","181","7654239","7806","7685193","2.50"
"2025-09-09T08:59:06.118Z","Errored, Not Charged","auto","No","326295","24497","9925756","22966","10299514","4.43"
"2025-09-09T08:44:08.861Z","Included","auto","No","205164","275","9712474","14164","9932077","3.90"
"2025-09-09T08:24:17.927Z","Included","auto","No","440153","65298","10038607","17071","10561129","4.86"
"2025-09-09T08:16:10.813Z","Included","auto","No","119782","230","3893521","20619","4034152","1.93"
"2025-09-09T07:54:14.461Z","Errored, Not Charged","auto","No","406510","123570","10351784","32417","10914281","4.98"
"2025-09-09T00:12:30.880Z","Included","auto","No","9185","4027","639633","4546","657391","0.31"
"2025-09-09T00:08:05.837Z","Errored, Not Charged","auto","No","144577","4016","161574","670","310837","0.61"
"2025-09-09T00:07:24.019Z","Included","auto","No","95","29","34665","56","34845","0.01"
"2025-09-09T00:06:39.437Z","Included","auto","No","23743","62","170476","572","194853","0.15"
"2025-09-09T00:05:24.286Z","Included","auto","No","18370","123472","10922","3368","156132","0.10"
"2025-09-09T00:02:21.545Z","Included","auto","No","135370","4008","10922","349","150649","0.53"
"2025-09-08T23:50:05.667Z","Included","auto","No","10738","4004","1553595","3513","1571850","0.57"
"2025-09-08T23:42:29.265Z","Included","auto","No","13584","4011","515145","4331","537071","0.28"
"2025-09-08T23:39:11.629Z","Included","auto","No","110581","4003","10922","573","126079","0.44"
"2025-09-08T23:17:44.898Z","Included","auto","No","6577","4208","348209","1961","360955","0.17"
"2025-09-08T23:13:38.525Z","Included","auto","No","12548","4014","1399900","4011","1420473","0.54"
"2025-09-08T23:12:30.123Z","Included","auto","No","90344","4013","308242","1030","403629","0.46"
"2025-09-08T22:33:41.863Z","Included","auto","No","7628","4012","270390","3138","285168","0.17"
"2025-09-08T22:31:58.683Z","Included","auto","No","76584","3946","353552","1049","435131","0.42"
"2025-09-08T22:03:38.231Z","Included","auto","No","71038","314","494107","977","566436","0.43"
"2025-09-08T20:50:49.741Z","Included","auto","No","128186","370","978865","3025","1110446","0.82"
"2025-09-08T20:23:32.760Z","Included","auto","No","94","170","70217","162","70643","0.02"
"2025-09-08T20:22:07.723Z","Included","auto","No","10995","367","387595","1464","400421","0.18"
"2025-09-08T20:20:02.498Z","Errored, Not Charged","auto","No","20778","209","784665","4189","809841","0.38"
"2025-09-08T20:19:50.296Z","Included","auto","No","27522","162","10922","219","38825","0.11"
"2025-09-08T19:55:02.899Z","Included","auto","No","6348","365","139573","1616","147902","0.09"
"2025-09-08T19:54:13.891Z","Errored, Not Charged","auto","No","380","389","31491","2408","34668","0.05"
"2025-09-08T19:39:32.838Z","Included","auto","No","20682","168","358109","2289","381248","0.22"
"2025-09-08T19:36:36.519Z","Included","auto","No","710","155","51158","227","52250","0.02"
"2025-09-08T19:30:46.250Z","Included","auto","No","14485","131927","172180","7174","325766","0.18"
"2025-09-08T19:19:32.492Z","Included","auto","No","50113","316","359213","1396","411038","0.32"
"2025-09-08T19:19:13.013Z","Errored, Not Charged","auto","No","2045","165","220703","503","223416","0.08"
"2025-09-08T19:17:24.251Z","Errored, Not Charged","auto","No","43831","90785","226498","9659","370773","0.29"
"2025-09-08T19:15:50.628Z","Errored, Not Charged","auto","No","6763","375","1864582","2145","1873865","0.62"
"2025-09-08T19:14:09.710Z","Errored, Not Charged","auto","No","7854","130","1919246","3230","1930460","0.65"
"2025-09-08T19:11:03.741Z","Errored, Not Charged","auto","No","132817","112","578994","1579","713502","0.70"
"2025-09-08T11:21:23.190Z","Included","auto","No","536","121","139485","143","140285","0.05"
"2025-09-08T11:19:26.331Z","Included","auto","No","3549","121","411581","3383","418634","0.19"
"2025-09-08T11:18:22.489Z","Included","auto","No","125014","393","145981","550","271938","0.52"
"2025-09-08T11:05:46.139Z","Errored, Not Charged","auto","No","10799","184","1279877","6502","1297362","0.52"
"2025-09-08T11:02:27.028Z","Included","auto","No","112844","425","499766","3400","616435","0.63"
"2025-09-08T10:48:49.767Z","Included","auto","No","1452","110","236181","673","238416","0.09"
"2025-09-08T10:47:02.927Z","Included","auto","No","9802","107","681536","4147","695592","0.30"
"2025-09-08T10:46:09.775Z","Included","auto","No","2014","115","212516","360","215005","0.08"
